Application_ID,Current City,Python (out of 3),R Programming (out of 3),Data Science (out of 3),Other skills,Institute,Degree,Stream,Current Year Of Graduation,Performance_PG,Performance_UG,Performance_12,Performance_10,True_Y,pred_Y
DS0563,Hyderabad,3,3,0,"Artifical Intelligence, MS-Excel, Machine Learning, Natural Language Processing (NLP), Neural Networks, Python, R Programming",Insofe,Post Graduate Programme (PGP),Data Science,2019,,76.00/100,83.30/83.30,,0,0
DS0564,Coimbatore,1,0,0,"C++ Programming, Java, Adobe XD, Data Science, Python",Sri Krishna College Of Arts And Science,Bachelor of Science (B.Sc),Information Technology,2021,,,,,0,0
DS0565,Bangalore,0,0,0,"Algorithms, Data Structures, Java, Artifical Intelligence, Machine Learning, Neural Networks","Acharya Institute of Technology, Bangalore",Bachelor of Engineering (B.E),Information Science,2020,,8.31/10,,,0,0
DS0566,Bangalore,0,0,0,"Data Analytics, Machine Learning",Basaveshwar Engineering College Bagalkot,Bachelor of Engineering (B.E),Electronics and Communication,2014,,8.81/10,67.00/67.00,92.00/92.00,0,0
DS0567,Kolkata,2,2,3,"Deep Learning, Machine Learning, OpenCV, C++ Programming, Computer Vision, Java, MySQL, Natural Language Processing (NLP), Python, R Programming, Statistical Modeling, BIG DATA ANALYTICS, C Programming, CSS, HTML",Government College of Engineering & Ceramic Technology,Bachelor of Technology (B.Tech),Computer  Science,2019,,9.14/10,94.80/94.80,10.00/10.00,1,1
DS0568,Hyderabad,2,0,2,"Deep Learning, Machine Learning, Python, Data Analytics, Natural Language Processing (NLP)",Sree Chaitanya College of Engineering,Bachelor of Technology (B.Tech),Electronics and Communication,2019,,63.40/100,,9.30/9.30,1,1
DS0569,Chennai,2,2,2,"MS-Excel, MS-Office, MS-Word, Deep Learning, GNU Octave, MATLAB, Machine Learning, Neural Networks, Python, R Programming, Java, SQL",Amrita Vishwa Vidyapeetham University,Master of Technology (M.Tech),Remote Sensing And Wireless Sensor,2020,,7.00/10,,,1,1
DS0570,Hyderabad,3,0,2,"Data Analytics, Machine Learning, Python, Artifical Intelligence, Deep Learning, Natural Language Processing (NLP), Computer Vision, Image Processing",Intell Engineering College,Integrated B.Tech,Electronics and Communication,2013,,75.00/100,,,0,0
DS0571,Visakhapatnam,2,2,2,"C++ Programming, Hadoop, Machine Learning, BIG DATA ANALYTICS, Deep Learning, MS-Excel, Neural Networks, Python, R Programming, SAS",Gandhi Institute Of Technology And Management,Master of Technology (M.Tech),Data Science,2021,9.00/10,84.16/100,84.30/84.30,9.30/9.30,1,0
DS0572,Bangalore,2,0,2,"Data Analytics, Deep Learning, English Proficiency (Spoken), MS-Excel, Machine Learning, Python",Visva-Bharati,Master of Science (M.Sc) (Hons.),Statistics,2019,6.00/10,73.00/100,70.00/70.00,84.00/84.00,0,0
DS0573,Bangalore,2,0,1,"C Programming, Data Analytics, Machine Learning, Python, Deep Learning, Java, Natural Language Processing (NLP), SQL",JNTUH COLLEGE OF ENGINEERING JAGTIAL,Bachelor of Technology (B.Tech),Information Technology,2018,,64.36/100,96.70/96.70,93.30/93.30,1,1
DS0574,Bangalore,2,2,2,"JavaScript, SQL, C Programming, CSS, Data Analytics, Data Structures, Database Management System (DBMS), Deep Learning, HTML, Image Processing, Java, MS-Excel, Machine Learning, Natural Language Processing (NLP), Node.js, PHP, Power BI, Python, R Programming, User Interface (UI) Development",Sambalpur University Institute Of Information Technology,B.Tech (Hons.),Computer  Science,2019,,,,,1,1
DS0575,Bangalore,0,2,0,"Machine Learning, R Programming",Sjcit Chikkaballapur,Master of Technology (M.Tech),Design,2012,69.00/100,65.00/100,,,0,0
DS0576,Bangalore,2,2,0,"C Programming, C++ Programming, Data Analytics, MS-Excel, Machine Learning, Python, R Programming, SQL",New Horizon College of Engineering,Master of Technology (M.Tech),Computer Science & Engineering,2019,9.30/10,,,,0,0
DS0577,Banglore,1,0,0,"MySQL, Java, SQL, Data Analytics, MS-Excel, Machine Learning, Python",Utkal University22017,Master of Technology (M.Tech),Computer  Science,2019,77.90/100,8.60/10,,,0,0
DS0578,Noida,2,0,2,"CSS, HTML, Arduino, Bootstrap, C Programming, Deep Learning, GitHub, Java, Machine Learning, Python, User Interface (UI) Development, Algorithms, Android, JavaScript","Indian Institute Of Information Technology Design And Manufacturing, Kurnool",Bachelor of Technology (B.Tech),Computer Science & Engineering,2021,,8.69/10,97.25/97.25,94.20/94.20,1,1
DS0579,Bangalore,3,0,0,"C++ Programming, Python, CSS, HTML, Java, JavaScript, SQL",Jain University,Master of Technology (M.Tech),Computer Science & Engineering,2020,7.50/10,,58.00/58.00,65.00/65.00,0,0
DS0580,Chennai,2,0,0,"Machine Learning, Python",Vellore Institute of Technology,Bachelor of Technology (B.Tech),Electronics and Computer Engineering,2021,,8.05/10,,,0,0
DS0581,Akola,2,1,2,"Deep Learning, Machine Learning, Neural Networks, PostgreSQL, Python, Flask, MATLAB, MongoDB, R Programming",Sinhgad Academy Of Engineering,Bachelor of Engineering (B.E),Electronics and Telecommunication Engineering (ETE),2016,,5.90/10,8.60/8.60,9.20/9.20,1,1
DS0582,Thane,2,0,0,"CSS, HTML, MS-Excel, MS-PowerPoint, PHP, Python, SPSS, SQL, WordPress, Machine Learning",Lloyd Business School,Post Graduate Diploma in Management (P.G.D.M.),Business Analytics,2020,,,,,0,0
DS0583,Jalandhar,2,0,2,"C Programming, C++ Programming, Computer Vision, Data Analytics, Data Science, Deep Learning, Machine Learning, Natural Language Processing (NLP), Python, Statistical Modeling","Dr. B.R. Ambedkar National Institute Of Technology, Jalandhar",Bachelor of Technology (B.Tech),Instrumentation and Control Engineering,2021,,8.27/10,80.00/80.00,9.40/9.40,1,1
DS0584,Chennai,2,2,0,"MS-Excel, Python, R Programming",Great Lakes Institute of Management,,Business Analytics And Business Intelligence,2020,,7.74/100,,,0,0
DS0585,Bangalore,0,0,0,,Srinivasa Ramunjan Institute Of Technology,Bachelor of Technology (B.Tech),Electrical and Electronics Engineering,2016,,71.00/100,88.00/88.00,89.00/89.00,0,0
DS0586,Bangalore,2,0,1,"Data Analytics, MS-Office, MS-Excel, Machine Learning, Neural Networks, Python, Statistical Modeling, Adobe Photoshop, Deep Learning, SQL","Sapthagiri College Of Engineering,Bengaluru.",Bachelor of Engineering (B.E),Electronics and Communication,2017,,6.48/10,8.26/8.26,8.70/8.70,1,1
DS0587,Kochi,2,0,0,"Android, C++ Programming, Java, Python, Machine Learning, Natural Language Processing (NLP), SQL",BH Gardi College of Engineering & Technology,Bachelor of Engineering (B.E),Computer Science & Engineering,2018,,7.32/10,58.60/58.60,,0,0
DS0588,Nashik,1,0,0,"Data Analytics, HTML, MS-Excel, MS-PowerPoint, MS-Word, Database Management System (DBMS), Mathematics, MySQL, PHP, REST API, Software Testing, Python, Statistical Modeling",Indira College Of Engineering & Management,Bachelor of Engineering (B.E),Information Technology,2012,,62.00/100,,64.00/64.00,0,0
DS0589,Bangalore,3,0,2,"Python, Tableau, Deep Learning, Machine Learning",IIIT RGUKT IDUPULAPAYA,Integrated B.Tech,Electronics and Communication,2019,,7.10/10,7.80/7.80,9.70/9.70,0,0
DS0590,Bangalore,1,1,0,"Machine Learning, Microsoft Azure, Python, R Programming",Institute Of Technical Education & Research,Master of Technology (M.Tech),Computer  Science,2017,8.68/10,8.00/10,,,0,0
DS0591,Bangalore,2,0,0,"Data Analytics, English Proficiency (Spoken), ANSYS, C Programming, MS-Excel, Machine Learning, Python, SQL, Statistical Modeling",Bapuji Institute Of Engineering And Technology Davangere,Bachelor of Engineering (B.E),Mechanical Engineering,2019,,6.85/10,78.00/78.00,86.00/86.00,1,1
DS0592,Bangalore,1,0,0,"CSS, HTML, REST API, AJAX, ASP.NET, Angular 2.0, C#, GitHub, JavaScript, jQuery, Artifical Intelligence, Machine Learning, Python",IIT Jodhpur,Integrated M.Tech,Artificial Intelligence,2023,,1.00/10,,,0,0
DS0593,Bangalore,2,0,1,"Data Analytics, MS-PowerPoint, MS-Word, Machine Learning, Mathematics, Statistical Modeling, Algorithms, Data Structures, Database Management System (DBMS), Linux, MS-Excel, MySQL, Python, SQL, Deep Learning, Power BI","Sree Narayana Guru College Of Engineering And Technology, Payyanur",Bachelor of Technology (B.Tech),Computer  Science,2018,,,,,1,1
DS0594,Bangalore,0,0,0,Software Testing,Bangalore University,Master of Computer Applications (MCA),Computer Science & Engineering,2020,7.00/10,5.00/10,5.00/5.00,,0,0
DS0595,Bangalore,3,2,1,"MS-Excel, MS-Office, Python, C Programming, C++ Programming, CSS, Data Analytics, Database Management System (DBMS), Email Marketing, HTML, Java, MS-PowerPoint, MS-Word, Machine Learning, MySQL, R Programming, SQL, Artifical Intelligence, Deep Learning, Neural Networks, WordPress",Centurion University of Technology and Management,Bachelor of Technology (B.Tech),Computer Science & Engineering,2020,,7.00/10,,,1,1
DS0596,Hyderabad,2,0,0,"English Proficiency (Spoken), MS-Excel, Python, Data Analytics, Machine Learning",CV Raman University,B.Com. Professional,,2019,,70.00/100,,,0,0
DS0597,Bangalore,2,0,2,"Algorithms, C Programming, Data Structures, Database Management System (DBMS), Deep Learning, Natural Language Processing (NLP), Python, Android, Computer Vision, OpenCV",Government Engineering College Palakkad,Bachelor of Technology (B.Tech),IT,2019,,7.35/10,92.00/92.00,9.00/9.00,1,1
DS0598,Vellore,2,0,1,"Computer Vision, Image Processing, MySQL, OpenCV, Python, Deep Learning, Machine Learning",VIT University,Bachelor of Technology (B.Tech),Computer Science & Engineering,2022,,9.30/10,,,1,1
DS0599,Kochi,1,0,0,"Android, Bootstrap, C++ Programming, CSS, HTML, Java, SQL, Angular 2.0, Firebase, JavaScript, Node.js, Python","school of engineering ,cusat",B.Tech (Hons.),Information Technology,2021,,7.90/10,65.20/65.20,77.60/77.60,0,0
DS0600,Agra,2,0,0,"HTML, Java, Python","R.B.S. ENGINEERING TECHNICAL CAMPUS BICHPURI, AGRA",B.Tech (Hons.),Electronics and Communication,2021,,72.00/100,75.40/75.40,9.40/9.40,0,0
DS0601,Bangalore,2,0,0,"C++ Programming, Data Structures, Python, SQL, Java",Birla Institute Of Technology,Master of Computer Applications (MCA),Computer  Science,2020,7.60/10,57.80/100,62.60/62.60,71.83/71.83,0,0
DS0602,Bangalore,0,0,0,"English Proficiency (Spoken), MS-Office, .NET, Digital Marketing, SAP",Rabindranath Tagore University,Bachelor of Business Administration (B.B.A.),,2020,,,,,0,0
DS0603,Bangalore,0,0,0,,THE OXFORD COLLEGE ENGINEERING,Bachelor of Engineering (B.E),Electronics and Communication,2020,,7.69/10,88.00/88.00,7.40/7.40,0,0
DS0604,Bangalore,2,0,0,"English Proficiency (Spoken), MS-Excel, Machine Learning, Python, Data Analytics, SQL","National Institute Of Technology, Warangal",,Machine Learning And Artificial Intelligence,2020,69.80/100,74.80/100,63.00/63.00,62.00/62.00,0,0
DS0605,Bangalore,2,0,0,"Flask, MS-Excel, Machine Learning, Python, CSS, Data Analytics, GitHub, HTML, MongoDB, MySQL, SQL",Acharya Institute Of Graduate Studies,Master of Science (M.Sc),Mathematics,2016,63.20/100,65.02/100,,,0,0
DS0606,Bangalore,2,0,2,"Deep Learning, MS-Excel, Machine Learning, Python, Statistical Modeling",Dayananda Sagar College Of Academy And Technology,Bachelor of Engineering (B.E),Computer Science & Engineering,2017,,55.00/100,59.80/59.80,7.20/7.20,1,1
DS0607,Pune,2,2,2,"AutoCAD, MS-Excel, Deep Learning, Machine Learning, MySQL, Natural Language Processing (NLP), Python, R Programming, SolidWorks, Statistical Modeling",Defour Analytics,Bachelor of Engineering (B.E),Data Science,2020,,9.00/10,,,1,1
DS0608,Bangalore,1,0,0,"MS-Excel, HTML, Python, SQL",International Institute Of Information Technology,PG Diploma in Data Science,Data Science,2020,,,,,0,0
DS0609,Delhi,2,2,0,"Data Analytics, Machine Learning, Natural Language Processing (NLP), Python, R Programming, SQL, Statistical Modeling, Computer Vision",Quantum University,Bachelor of Technology (B.Tech),Mechanical Engineering,2016,,61.00/100,67.00/67.00,,1,1
DS0610,Bangalore,3,2,2,"Data Analytics, Machine Learning, Python, C Programming, C++ Programming, Database Management System (DBMS), Deep Learning, MS-Excel, MySQL, Natural Language Processing (NLP), Neural Networks, R Programming, Statistical Modeling","College Of Applied Science IHRD, Malampuzha",Bachelor of Science (B.Sc),Computer Science And Mathematics,2018,,,,,0,0
DS0611,Thrissur,2,2,0,"Computer Vision, Data Analytics, Image Processing, Machine Learning, Mathematics, MongoDB, Natural Language Processing (NLP), Python, R Programming, Statistical Modeling, Cloud Computing, Hadoop, MySQL",Amrita,Master of Technology (M.Tech),E Learning Technologies,2016,7.15/10,,84.00/84.00,80.00/80.00,0,0
